時間	一般恐嚇取財	擄人勒贖	侵占	偽造文書印文	第一級毒品	第二級毒品	第三級毒品	第四級毒品	其他
96年 4月	0	0	 1 	 3 	0	0	0	0	0
96年 5月	0	0	 1 	 1 	0	0	 1 	0	0
96年 6月	 1 	0	0	0	0	 3 	0	0	0
96年 7月	0	0	0	0	0	 2 	0	0	0
96年 8月	0	0	 1 	0	0	 1 	0	0	0
96年 9月	0	0	0	0	0	0	0	0	0
96年 10月	0	0	0	0	 1 	0	0	0	0
96年 11月	0	0	0	0	0	0	0	0	0
96年 12月	0	0	0	0	0	0	0	0	0
97年	 3 	0	 2 	 3 	 8 	 14 	 1 	0	 4 
97年 1月	0	0	0	0	0	0	0	0	0
97年 2月	0	0	0	0	0	0	0	0	0
97年 3月	0	0	0	0	0	 1 	0	0	 2 
97年 4月	0	0	0	0	 1 	0	0	0	0
97年 5月	0	0	0	0	0	0	0	0	 2 
97年 6月	0	0	0	0	0	0	0	0	0
97年 7月	0	0	0	0	0	 4 	0	0	0
97年 8月	 1 	0	0	0	 4 	 7 	 1 	0	0
97年 9月	0	0	 1 	 1 	 1 	 2 	0	0	0
97年 10月	0	0	 1 	0	0	0	0	0	0
97年 11月	 1 	0	0	0	0	0	0	0	0
97年 12月	 1 	0	0	 2 	 2 	0	0	0	0
98年	 3 	0	 1 	 12 	 7 	 5 	 3 	0	 1 
98年 1月	0	0	0	0	0	0	0	0	0
98年 2月	 1 	0	0	0	0	0	0	0	0
98年 3月	 1 	0	0	 2 	0	0	0	0	0
98年 4月	0	0	0	0	 1 	 2 	0	0	0
98年 5月	0	0	0	 1 	0	 2 	0	0	0
98年 6月	0	0	0	0	0	0	0	0	 1 
98年 7月	0	0	0	0	 1 	0	0	0	0
98年 8月	0	0	 1 	 2 	 2 	0	 2 	0	0
98年 9月	0	0	0	 3 	0	0	 1 	0	0
98年 10月	0	0	0	 3 	0	0	0	0	0
98年 11月	0	0	0	0	0	0	0	0	0
98年 12月	 1 	0	0	 1 	 3 	 1 	0	0	0
99年	0	0	 3 	 3 	 2 	 10 	 3 	0	0
99年 1月	0	0	0	 1 	0	0	0	0	0
99年 2月	0	0	0	0	0	0	0	0	0
99年 3月	0	0	0	0	0	0	0	0	0
99年 4月	0	0	0	0	0	0	0	0	0
99年 5月	0	0	0	0	0	0	0	0	0
99年 6月	0	0	0	0	0	 1 	0	0	0
