時間	妨害秩序	違反藥事法	違反國家總動員法	違反森林法	違反著作權法	違反專利法	違反商標法	公共危險	侵害墳墓屍體
100年 6月	 1 	 3 	0	0	 23 	0	 100 	 202 	0
100年 7月	0	 1 	0	0	 23 	0	 101 	 250 	0
100年 8月	0	 2 	0	0	 20 	0	 123 	 261 	0
100年 9月	0	 1 	0	0	 25 	0	 104 	 206 	0
100年 10月	 1 	0	0	0	 27 	0	 85 	 187 	0
100年 11月	0	0	0	0	 13 	0	 115 	 197 	0
100年 12月	0	 2 	0	0	 20 	0	 52 	 239 	0
101年	0	 7 	0	0	 121 	0	 485 	 2,821 	 1 
101年 1月	0	 1 	0	0	 10 	0	 51 	 246 	0
101年 2月	0	0	0	0	 6 	0	 60 	 209 	0
101年 3月	0	 4 	0	0	 18 	0	 48 	 247 	0
101年 4月	0	0	0	0	 7 	0	 24 	 253 	0
101年 5月	0	0	0	0	 16 	0	 43 	 276 	0
101年 6月	0	0	0	0	 8 	0	 22 	 319 	0
101年 7月	0	0	0	0	 13 	0	 34 	 312 	0
101年 8月	0	0	0	0	 7 	0	 43 	 207 	0
101年 9月	0	0	0	0	 10 	0	 30 	 180 	0
101年 10月	0	0	0	0	 7 	0	 45 	 190 	0
101年 11月	0	 2 	0	0	 12 	0	 40 	 185 	0
101年 12月	0	0	0	0	 7 	0	 45 	 197 	 1 
102年	0	 9 	0	 3 	 72 	0	 393 	 3,125 	0
102年 1月	0	0	0	0	 8 	0	 35 	 213 	0
102年 2月	0	0	0	0	 4 	0	 21 	 276 	0
102年 3月	0	0	0	0	 3 	0	 36 	 235 	0
102年 4月	0	0	0	0	 8 	0	 47 	 174 	0
102年 5月	0	 1 	0	0	 9 	0	 52 	 174 	0
102年 6月	0	 2 	0	 1 	 8 	0	 31 	 227 	0
102年 7月	0	0	0	 1 	 1 	0	 37 	 345 	0
102年 8月	0	0	0	0	 7 	0	 24 	 297 	0
102年 9月	0	 4 	0	0	 7 	0	 26 	 388 	0
102年 10月	0	 1 	0	0	 7 	0	 31 	 283 	0
102年 11月	0	 1 	0	 1 	 6 	0	 27 	 301 	0
102年 12月	0	0	0	0	 4 	0	 26 	 212 	0
103年	 3 	 7 	0	0	 43 	0	 193 	 2,895 	0
103年 1月	0	0	0	0	 7 	0	 22 	 348 	0
103年 2月	0	0	0	0	 4 	0	 17 	 277 	0
103年 3月	0	 2 	0	0	 2 	0	 17 	 210 	0
103年 4月	0	 1 	0	0	 1 	0	 15 	 220 	0
103年 5月	 2 	 2 	0	0	 1 	0	 15 	 200 	0
103年 6月	0	 1 	0	0	 3 	0	 17 	 206 	0
103年 7月	 1 	0	0	0	 4 	0	 9 	 209 	0
103年 8月	0	0	0	0	 9 	0	 14 	 248 	0
103年 9月	0	0	0	0	 8 	0	 17 	 231 	0
103年 10月	0	0	0	0	 1 	0	 27 	 207 	0
103年 11月	0	0	0	0	 2 	0	 12 	 256 	0
103年 12月	0	 1 	0	0	 1 	0	 11 	 283 	0
104年	 2 	 3 	0	 1 	 22 	0	 52 	 3,513 	0
104年 1月	0	0	0	0	 2 	0	 9 	 343 	0
104年 2月	0	0	0	0	 5 	0	 2 	 384 	0
104年 3月	0	 1 	0	0	 2 	0	 8 	 332 	0
104年 4月	0	0	0	0	0	0	 4 	 312 	0
104年 5月	0	0	0	0	 3 	0	 7 	 295 	0
104年 6月	0	0	0	 1 	0	0	 5 	 238 	0
104年 7月	 1 	0	0	0	 2 	0	 4 	 297 	0
104年 8月	0	0	0	0	 1 	0	 4 	 247 	0
104年 9月	0	0	0	0	0	0	 2 	 291 	0
104年 10月	0	 1 	0	0	 2 	0	 4 	 261 	0
104年 11月	0	 1 	0	0	 3 	0	 3 	 253 	0
104年 12月	 1 	0	0	0	 2 	0	0	 260 	0
105年	 1 	 8 	0	 1 	 21 	0	 57 	 3,894 	 1 
105年 1月	0	0	0	0	 2 	0	 5 	 218 	0
105年 2月	0	 2 	0	0	 1 	0	 7 	 281 	0
105年 3月	0	 2 	0	0	 1 	0	 4 	 308 	0
105年 4月	 1 	 1 	0	0	0	0	 1 	 310 	0
105年 5月	0	 1 	0	0	0	0	 6 	 343 	0
105年 6月	0	0	0	0	0	0	 2 	 338 	0
105年 7月	0	 1 	0	0	0	0	 5 	 370 	0
105年 8月	0	 1 	0	0	 3 	0	 7 	 357 	0
105年 9月	0	0	0	 1 	 6 	0	 3 	 364 	0
105年 10月	0	0	0	0	 1 	0	 13 	 342 	0
105年 11月	0	0	0	0	 3 	0	 1 	 356 	0
105年 12月	0	0	0	0	 4 	0	 3 	 307 	 1 
